threshold,precision,recall,f1
0.61,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6125,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.615,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6175,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.62,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6225,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.625,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6275000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.63,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6325000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.635,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6375000000000001,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.64,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6425,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.645,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6475,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.65,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6525,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.655,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6575,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.66,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6625,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.665,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.6675,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.67,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6725,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.675,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6775,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.68,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6825,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.685,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6875,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6900000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6925,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6950000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.6975,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7000000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7025,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.705,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7075,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.71,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7125,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.715,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7175,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.72,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7225,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.725,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7275,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.73,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7325,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.735,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7375,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.74,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7425,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.745,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7475,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.75,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7525000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.755,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7575000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.76,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7625000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.765,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7675000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.77,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7725,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.775,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7775,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.78,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7825,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.785,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7875,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.79,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7925,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.795,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.7975,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8025,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.805,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8075,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.81,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8125,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8150000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8175,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8200000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8225,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8250000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8275,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8300000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8325,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.835,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8375,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.84,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8425,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.845,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8475,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.85,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8525,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.855,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8575,0.8928571428571429,0.06443298969072164,0.1201923076923077
